,Unnamed: 0.1,Unnamed: 0,latitude,longitude,scientific_name,eventDate,kingdom,phylum,class_taxon,order,family,subfamily,genus,species,canonicalName,verbatim_source,verbatim_id,occurrence_id
624,624,624,18.7847858397,-90.6552777439,Pheucticus ludovicianus,2022-01-29 15:48:14 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Pheucticus,Pheucticus ludovicianus,Pheucticus ludovicianus,inat,10271.0,105891233
625,625,625,18.7847858397,-90.6552777439,Rupornis magnirostris,2022-02-15 00:40:15 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Rupornis,Rupornis magnirostris,Rupornis magnirostris,inat,201041.0,106890844
626,626,626,18.7847858397,-90.6552777439,Patagioenas flavirostris,2022-02-14 23:44:38 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Patagioenas,Patagioenas flavirostris,Patagioenas flavirostris,inat,3117.0,106890981
627,627,627,18.8102932139,-90.6438664806,Metopium brownei,2022-02-11 18:55:34 ,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardioideae,Metopium,Metopium brownei,Metopium brownei,inat,209947.0,107086049
628,628,628,18.8101725639,-90.6438812333,Magnoliopsida,2022-02-11 18:53:34 ,Plantae,Tracheophyta,Magnoliopsida,,,,,Magnoliopsida,Magnoliopsida,inat,47124.0,107089137
629,629,629,18.7845611079,-90.6543386355,Syntomeida epilais,2014-03-09 02:41:37 ,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arctiinae,Syntomeida,Syntomeida epilais,Syntomeida epilais,inat,120875.0,107316591
630,630,630,18.8128793951,-90.6466490775,Asclepias curassavica,2017-11-09 ,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepiadoideae,Asclepias,Asclepias curassavica,Asclepias curassavica,inat,75602.0,108086355
631,631,631,18.8120091791,-90.6467355788,Megasoma elephas,2017-11-10 06:35:00 ,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastinae,Megasoma,Megasoma elephas,Megasoma elephas,inat,122000.0,108086479
632,632,632,18.8100430837,-90.6436634436,Malvaviscus arboreus,2017-11-12 09:25:00 ,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvoideae,Malvaviscus,Malvaviscus arboreus,Malvaviscus arboreus,inat,120942.0,108086703
633,633,633,18.7847858397,-90.6552777439,Pachyramphus major,2022-03-21 14:13:05 ,Animalia,Chordata,Aves,Passeriformes,Tityridae,,Pachyramphus,Pachyramphus major,Pachyramphus major,inat,8695.0,109578133
634,634,634,18.7847858397,-90.6552777439,Melanoptila glabrirostris,2022-03-16 23:08:21 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Melanoptila,Melanoptila glabrirostris,Melanoptila glabrirostris,inat,15018.0,109578917
635,635,635,18.7847858397,-90.6552777439,Claravis pretiosa,2022-03-17 00:03:18 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Claravis,Claravis pretiosa,Claravis pretiosa,inat,2998.0,109578976
636,636,636,18.7847858397,-90.6552777439,Aramides albiventris,2022-03-16 23:15:44 ,Animalia,Chordata,Aves,Gruiformes,Rallidae,,Aramides,Aramides albiventris,Aramides albiventris,inat,513888.0,109579015
637,637,637,18.7847858397,-90.6552777439,Piranga rubra,2022-03-15 13:56:45 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Piranga,Piranga rubra,Piranga rubra,inat,9915.0,109579058
638,638,638,18.7847858397,-90.6552777439,Myiarchus tyrannulus,2022-03-14 20:10:06 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiarchus,Myiarchus tyrannulus,Myiarchus tyrannulus,inat,16016.0,109579151
639,639,639,18.7847858397,-90.6552777439,Buteogallus urubitinga,2022-03-11 00:30:48 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Buteogallus,Buteogallus urubitinga,Buteogallus urubitinga,inat,5238.0,109579183
640,640,640,18.7847858397,-90.6552777439,Geranospiza caerulescens,2022-03-10 14:06:23 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Geranospiza,Geranospiza caerulescens,Geranospiza caerulescens,inat,5411.0,109579234
641,641,641,18.6511683941,-90.6166293133,Amazona autumnalis,2022-03-10 14:15:08 ,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,,Amazona,Amazona autumnalis,Amazona autumnalis,inat,18990.0,109579289
642,642,642,18.7847858397,-90.6552777439,Ortalis vetula,2022-03-07 00:00:15 ,Animalia,Chordata,Aves,Galliformes,Cracidae,,Ortalis,Ortalis vetula,Ortalis vetula,inat,2090.0,109579334
643,643,643,18.7847858397,-90.6552777439,Dryobates scalaris,2022-03-06 23:47:36 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Dryobates,Dryobates scalaris,Dryobates scalaris,inat,792986.0,109579454
644,644,644,18.7847858397,-90.6552777439,Buteo brachyurus,2022-03-06 23:19:37 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Buteo,Buteo brachyurus,Buteo brachyurus,inat,5186.0,109579503
645,645,645,18.7847858397,-90.6552777439,Cardinalis cardinalis,2022-03-06 22:50:20 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cardinalis,Cardinalis cardinalis,Cardinalis cardinalis,inat,9083.0,109579578
646,646,646,18.7847858397,-90.6552777439,Passerina cyanea,2022-03-08 19:44:34 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Passerina,Passerina cyanea,Passerina cyanea,inat,10227.0,109579613
647,647,647,18.7847858397,-90.6552777439,Glaucidium brasilianum,2022-03-26 15:08:40 ,Animalia,Chordata,Aves,Strigiformes,Strigidae,,Glaucidium,Glaucidium brasilianum,Glaucidium brasilianum,inat,19822.0,109580528
648,648,648,18.7847858397,-90.6552777439,Danaus gilippus,2022-03-26 19:05:32 ,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danainae,Danaus,Danaus gilippus,Danaus gilippus,inat,51743.0,109580548
649,649,649,18.7847858397,-90.6552777439,Sturnella magna,2022-03-24 14:10:46 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Sturnella,Sturnella magna,Sturnella magna,inat,9528.0,109580959
650,650,650,18.7847858397,-90.6552777439,Geothlypis poliocephala,2022-03-26 14:19:53 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Geothlypis,Geothlypis poliocephala,Geothlypis poliocephala,inat,9715.0,109581026
651,651,651,18.7847858397,-90.6552777439,Dumetella carolinensis,2022-03-26 15:02:50 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Dumetella,Dumetella carolinensis,Dumetella carolinensis,inat,14995.0,109581039
652,652,652,18.7847858397,-90.6552777439,Onychorhynchus coronatus,2022-03-29 00:26:58 ,Animalia,Chordata,Aves,Passeriformes,Oxyruncidae,,Onychorhynchus,Onychorhynchus coronatus,Onychorhynchus coronatus,inat,16462.0,109827584
653,653,653,18.7847858397,-90.6552777439,Elaenia flavogaster,2022-03-29 00:59:44 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Elaenia,Elaenia flavogaster,Elaenia flavogaster,inat,16714.0,109827629
654,654,654,18.7910941972,-90.6734816773,Ramphastos sulfuratus,2022-03-31 14:11:34 ,Animalia,Chordata,Aves,Piciformes,Ramphastidae,,Ramphastos,Ramphastos sulfuratus,Ramphastos sulfuratus,inat,18796.0,110407717
655,655,655,18.7847858397,-90.6552777439,Myiodynastes luteiventris,2022-03-31 13:39:53 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiodynastes,Myiodynastes luteiventris,Myiodynastes luteiventris,inat,16071.0,110407797
656,656,656,18.7847858397,-90.6552777439,Progne subis,2022-03-31 13:51:31 ,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,,Progne,Progne subis,Progne subis,inat,11867.0,110407899
657,657,657,18.7847858397,-90.6552777439,Urocyon cinereoargenteus,2022-03-30 00:39:38 ,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Urocyon,Urocyon cinereoargenteus,Urocyon cinereoargenteus,inat,42076.0,110407942
658,658,658,18.7847858397,-90.6552777439,Geothlypis poliocephala,2022-03-29 13:50:18 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Geothlypis,Geothlypis poliocephala,Geothlypis poliocephala,inat,9715.0,110408023
659,659,659,18.7847858397,-90.6552777439,Alouatta pigra,2022-04-01 00:40:11 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouattinae,Alouatta,Alouatta pigra,Alouatta pigra,inat,43439.0,110408142
660,660,660,18.7847858397,-90.6552777439,Setophaga magnolia,2022-03-31 23:29:08 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga magnolia,Setophaga magnolia,inat,145235.0,110408311
661,661,661,18.7847858397,-90.6552777439,Columbina minuta,2022-04-01 14:31:55 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Columbina,Columbina minuta,Columbina minuta,inat,3570.0,110408442
662,662,662,18.7847858397,-90.6552777439,Tyrannus melancholicus,2022-03-29 14:09:30 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Tyrannus,Tyrannus melancholicus,Tyrannus melancholicus,inat,16787.0,110408509
663,663,663,18.7847858397,-90.6552777439,Pteroglossus torquatus,2022-03-30 00:50:17 ,Animalia,Chordata,Aves,Piciformes,Ramphastidae,,Pteroglossus,Pteroglossus torquatus,Pteroglossus torquatus,inat,18584.0,110408587
664,664,664,18.812232,-90.646112,Cichlidae,2022-03-11 23:22:56 ,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,,,Cichlidae,Cichlidae,inat,54196.0,110428932
665,665,665,18.7915110054,-90.6476232312,Crotalus tzabcan,2021-10-12 15:32:28 ,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalinae,Crotalus,Crotalus tzabcan,Crotalus tzabcan,inat,30696.0,110434284
666,666,666,18.7745150653,-90.7257002477,Ananas comosus,2022-04-05 04:01:43 ,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Bromelioideae,Ananas,Ananas comosus,Ananas comosus,inat,122965.0,110460712
667,667,667,18.7763729722,-90.7241649722,Ananas comosus,2022-04-05 17:06:20 ,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Bromelioideae,Ananas,Ananas comosus,Ananas comosus,inat,122965.0,110507108
668,668,668,18.776308,-90.724349,Zea mays,2022-04-05 14:15:18 ,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicoideae,Zea,Zea mays,Zea mays,inat,48448.0,110508420
669,669,669,18.7763269722,-90.7243519722,Cucumis sativus,2022-04-05 14:14:20 ,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,,Cucumis,Cucumis sativus,Cucumis sativus,inat,54919.0,110508553
670,670,670,18.77626,-90.7243859722,Persea americana,2022-04-05 14:03:02 ,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,,Persea,Persea americana,Persea americana,inat,62831.0,110508724
671,671,671,18.776329,-90.7245159722,Cucurbita pepo,2022-04-05 13:55:00 ,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,,Cucurbita,Cucurbita pepo,Cucurbita pepo,inat,76541.0,110508966
672,672,672,18.7763519722,-90.7244979722,Mangifera indica,2022-04-05 13:55:26 ,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardioideae,Mangifera,Mangifera indica,Mangifera indica,inat,48872.0,110524830
673,673,673,18.7847858397,-90.6552777439,Pistia stratiotes,2021-11-01 09:54:00 ,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Aroideae,Pistia,Pistia stratiotes,Pistia stratiotes,inat,78589.0,110544887
674,674,674,18.776342,-90.7250928,Polybia rejecta,2022-04-06 21:17:35 ,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistinae,Polybia,Polybia rejecta,Polybia rejecta,inat,266267.0,110631629
675,675,675,18.7847858397,-90.6552777439,Hamadryas,2022-04-04 23:22:25 ,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Biblidinae,Hamadryas,Hamadryas,Hamadryas,inat,83228.0,110675716
676,676,676,18.7764138889,-90.7250833333,Portulaca,2022-04-06 21:34:27 ,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,,Portulaca,Portulaca,Portulaca,inat,58992.0,110782200
677,677,677,18.7763194444,-90.7249972222,Tridax procumbens,2022-04-06 21:34:15 ,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Asteroideae,Tridax,Tridax procumbens,Tridax procumbens,inat,169944.0,110782248
678,678,678,18.7847858397,-90.6552777439,Vireo flavoviridis,2022-04-09 13:49:55 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,110875167
679,679,679,18.7847858397,-90.6552777439,Habia fuscicauda,2022-04-09 14:23:20 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Habia,Habia fuscicauda,Habia fuscicauda,inat,9933.0,110875524
680,680,680,18.7847858397,-90.6552777439,Mimus gilvus,2022-04-09 13:56:29 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Mimus,Mimus gilvus,Mimus gilvus,inat,14884.0,110875628
681,681,681,18.7847858397,-90.6552777439,Tityra semifasciata,2022-04-09 13:21:25 ,Animalia,Chordata,Aves,Passeriformes,Tityridae,,Tityra,Tityra semifasciata,Tityra semifasciata,inat,8834.0,110875669
682,682,682,18.7847858397,-90.6552777439,Pachyramphus aglaiae,2022-04-09 12:52:04 ,Animalia,Chordata,Aves,Passeriformes,Tityridae,,Pachyramphus,Pachyramphus aglaiae,Pachyramphus aglaiae,inat,8671.0,110875688
683,683,683,18.7847858397,-90.6552777439,Cyanocompsa parellina,2022-04-08 23:38:42 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cyanocompsa,Cyanocompsa parellina,Cyanocompsa parellina,inat,9519.0,110875708
684,684,684,18.7847858397,-90.6552777439,Setophaga virens,2022-04-08 23:27:10 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga virens,Setophaga virens,inat,145258.0,110875802
685,685,685,18.7847858397,-90.6552777439,Leptotila verreauxi,2022-04-08 18:14:16 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Leptotila,Leptotila verreauxi,Leptotila verreauxi,inat,3280.0,110875879
686,686,686,18.7847858397,-90.6552777439,Elaenia flavogaster,2022-04-08 18:09:08 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Elaenia,Elaenia flavogaster,Elaenia flavogaster,inat,16714.0,110875951
687,687,687,18.7847858397,-90.6552777439,Gastropoda,2022-04-10 18:59:00 ,Animalia,Mollusca,Gastropoda,,,,,Gastropoda,Gastropoda,inat,47114.0,111034662
688,688,688,18.7847858397,-90.6552777439,Synallaxis erythrothorax,2022-04-14 14:14:18 ,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnariinae,Synallaxis,Synallaxis erythrothorax,Synallaxis erythrothorax,inat,10944.0,111451016
689,689,689,18.7847858397,-90.6552777439,Vireo flavoviridis,2022-04-14 14:02:47 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,111451290
690,690,690,18.7847858397,-90.6552777439,Ortalis vetula,2022-04-14 13:01:13 ,Animalia,Chordata,Aves,Galliformes,Cracidae,,Ortalis,Ortalis vetula,Ortalis vetula,inat,2090.0,111451420
691,691,691,18.7847858397,-90.6552777439,Icterus prosthemelas,2022-04-13 13:01:55 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus prosthemelas,Icterus prosthemelas,inat,72953.0,111451701
692,692,692,18.7847858397,-90.6552777439,Legatus leucophaius,2022-04-13 12:36:03 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Legatus,Legatus leucophaius,Legatus leucophaius,inat,17312.0,111452075
693,693,693,18.7847858397,-90.6552777439,Progne chalybea,2022-05-02 23:20:47 ,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,,Progne,Progne chalybea,Progne chalybea,inat,11872.0,115029893
694,694,694,18.7847858397,-90.6552777439,Piranga olivacea,2022-05-02 22:39:32 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Piranga,Piranga olivacea,Piranga olivacea,inat,9921.0,115030181
695,695,695,18.7847858397,-90.6552777439,Melanoptila glabrirostris,2022-04-30 17:46:37 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Melanoptila,Melanoptila glabrirostris,Melanoptila glabrirostris,inat,15018.0,115030875
696,696,696,18.7847858397,-90.6552777439,Archilochus colubris,2022-04-30 14:51:13 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Archilochus,Archilochus colubris,Archilochus colubris,inat,6432.0,115031137
697,697,697,18.7847858397,-90.6552777439,Contopus virens,2022-04-30 14:05:19 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Contopus,Contopus virens,Contopus virens,inat,16100.0,115031762
698,698,698,18.7847858397,-90.6552777439,Polioptila caerulea,2022-04-30 13:52:07 ,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,,Polioptila,Polioptila caerulea,Polioptila caerulea,inat,7493.0,115032076
699,699,699,18.7847858397,-90.6552777439,Vireo flavoviridis,2022-04-30 13:48:21 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,115032373
700,700,700,18.7847858397,-90.6552777439,Empidonax minimus,2022-04-30 13:31:57 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Empidonax,Empidonax minimus,Empidonax minimus,inat,16602.0,115032569
701,701,701,18.7847858397,-90.6552777439,Melanoptila glabrirostris,2022-04-30 13:26:37 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Melanoptila,Melanoptila glabrirostris,Melanoptila glabrirostris,inat,15018.0,115033037
702,702,702,18.7847858397,-90.6552777439,Dives dives,2022-04-30 13:23:32 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Dives,Dives dives,Dives dives,inat,10001.0,115034429
703,703,703,18.7847858397,-90.6552777439,Icterus gularis,2022-05-05 14:47:26 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus gularis,Icterus gularis,inat,9339.0,115674924
704,704,704,18.7847858397,-90.6552777439,Pitangus sulphuratus,2022-05-04 23:07:05 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Pitangus,Pitangus sulphuratus,Pitangus sulphuratus,inat,16956.0,115675012
705,705,705,18.7847858397,-90.6552777439,Anthracothorax prevostii,2022-05-04 22:55:43 ,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,,Anthracothorax,Anthracothorax prevostii,Anthracothorax prevostii,inat,5798.0,115675069
706,706,706,18.7847858397,-90.6552777439,Pachyramphus aglaiae,2022-05-03 23:06:14 ,Animalia,Chordata,Aves,Passeriformes,Tityridae,,Pachyramphus,Pachyramphus aglaiae,Pachyramphus aglaiae,inat,8671.0,115675155
707,707,707,18.7847858397,-90.6552777439,Thamnophilus doliatus,2022-05-03 22:08:16 ,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,,Thamnophilus,Thamnophilus doliatus,Thamnophilus doliatus,inat,15764.0,115675258
708,708,708,18.7847858397,-90.6552777439,Melanoptila glabrirostris,2022-04-30 13:26:37 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Melanoptila,Melanoptila glabrirostris,Melanoptila glabrirostris,inat,15018.0,115675356
709,709,709,18.7847858397,-90.6552777439,Mimus gilvus,2022-04-30 13:18:41 ,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Mimus,Mimus gilvus,Mimus gilvus,inat,14884.0,115675410
710,710,710,18.7847858397,-90.6552777439,Geothlypis philadelphia,2022-05-12 21:37:46 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Geothlypis,Geothlypis philadelphia,Geothlypis philadelphia,inat,145224.0,116790942
711,711,711,18.7847858397,-90.6552777439,Dryocopus lineatus,2022-05-12 12:29:39 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Dryocopus,Dryocopus lineatus,Dryocopus lineatus,inat,17858.0,116790982
712,712,712,18.7847858397,-90.6552777439,Pachyramphus aglaiae,2022-05-12 12:27:07 ,Animalia,Chordata,Aves,Passeriformes,Tityridae,,Pachyramphus,Pachyramphus aglaiae,Pachyramphus aglaiae,inat,8671.0,116791034
713,713,713,18.7847858397,-90.6552777439,Nyctidromus albicollis,2022-05-09 23:11:12 ,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,,Nyctidromus,Nyctidromus albicollis,Nyctidromus albicollis,inat,19627.0,116791112
714,714,714,18.7764666667,-90.7251194444,Plantae,2022-04-06 21:15:51 ,Plantae,,,,,,,Plantae,Plantae,inat,47126.0,117068345
715,715,715,18.7768638889,-90.7244944444,,2022-04-06 20:49:00 ,,,,,,,,,,inat,,117733183
716,716,716,18.7765083333,-90.725,Poaceae,2022-04-06 21:10:09 ,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,,,Poaceae,Poaceae,inat,47434.0,117733225
717,717,717,18.7847858397,-90.6552777439,Trachemys venusta venusta,2022-06-17 01:18:00 ,Animalia,Chordata,Reptilia,Testudines,Emydidae,Deirochelyinae,Trachemys,Trachemys venusta venusta,Trachemys venusta venusta,inat,116230.0,122101371
718,718,718,18.783221712,-90.647635743,Boa imperator,2022-04-21 20:11:00 ,Animalia,Chordata,Reptilia,Squamata,Boidae,Boinae,Boa,Boa imperator,Boa imperator,inat,539399.0,125831440
719,719,719,18.6743274342,-90.7033328712,Ctenosaura similis,2022-08-01 14:58:09 ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,,Ctenosaura,Ctenosaura similis,Ctenosaura similis,inat,35303.0,129017484
720,720,720,18.7847858397,-90.6552777439,Myiodynastes luteiventris,2022-05-18 12:42:04 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiodynastes,Myiodynastes luteiventris,Myiodynastes luteiventris,inat,16071.0,129196442
721,721,721,18.7847858397,-90.6552777439,Amblycercus holosericeus,2022-05-16 12:11:18 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Amblycercus,Amblycercus holosericeus,Amblycercus holosericeus,inat,10426.0,129196628
722,722,722,18.7847858397,-90.6552777439,Momotus lessonii,2022-06-04 12:51:55 ,Animalia,Chordata,Aves,Coraciiformes,Momotidae,,Momotus,Momotus lessonii,Momotus lessonii,inat,509025.0,129197030
723,723,723,18.7847858397,-90.6552777439,Vireo flavoviridis,2022-06-04 13:41:56 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,129197189
724,724,724,18.7242711063,-90.6837438835,Ictinia plumbea,2022-08-02 15:03:00 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Ictinia,Ictinia plumbea,Ictinia plumbea,inat,5415.0,129210698
725,725,725,18.7167606471,-90.6813726202,Basiliscus vittatus,2022-08-02 14:53:49 ,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,,Basiliscus,Basiliscus vittatus,Basiliscus vittatus,inat,33118.0,129228493
726,726,726,18.7785464081,-90.5076489158,Trogon melanocephalus,2022-08-03 19:36:00 ,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,,Trogon,Trogon melanocephalus,Trogon melanocephalus,inat,20737.0,129447595
727,727,727,18.6864836057,-90.6788156824,Heteromys gaumeri,2022-08-06 02:33:00 ,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromyinae,Heteromys,Heteromys gaumeri,Heteromys gaumeri,inat,44135.0,129760451
728,728,728,18.6856527065,-90.7115586797,Campephilus guatemalensis,2022-08-07 01:59:00 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Campephilus,Campephilus guatemalensis,Campephilus guatemalensis,inat,18291.0,129997911
729,729,729,18.6498740279,-90.7129319707,Sceloporus chrysostictus,2022-08-07 02:12:00 ,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporinae,Sceloporus,Sceloporus chrysostictus,Sceloporus chrysostictus,inat,73942.0,130000360
730,730,730,18.6710168868,-90.7081254521,Incilius valliceps,2022-08-07 02:07:00 ,Animalia,Chordata,Amphibia,Anura,Bufonidae,,Incilius,Incilius valliceps,Incilius valliceps,inat,65860.0,130005430
731,731,731,18.7946911987,-90.6252286211,Urocyon cinereoargenteus,2022-08-09 13:31:00 ,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Urocyon,Urocyon cinereoargenteus,Urocyon cinereoargenteus,inat,42076.0,130189252
732,732,732,18.7991724943,-90.6521405652,Dryocopus lineatus,2022-08-09 14:55:00 ,Animalia,Chordata,Aves,Piciformes,Picidae,,Dryocopus,Dryocopus lineatus,Dryocopus lineatus,inat,17858.0,130189345
733,733,733,18.7887595435,-90.6473310292,Ctenosaura similis,2022-08-10 17:15:00 ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,,Ctenosaura,Ctenosaura similis,Ctenosaura similis,inat,35303.0,130316657
734,734,734,18.8123133333,-90.6464383333,Ateles geoffroyi,2022-03-30 22:42:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Atelinae,Ateles,Ateles geoffroyi,Ateles geoffroyi,inat,43411.0,130425544
735,735,735,18.6403537075,-90.6946622953,Clathrus crispus,2022-08-13 13:58:13 ,Fungi,Basidiomycota,Agaricomycetes,Phallales,Clathraceae,,Clathrus,Clathrus crispus,Clathrus crispus,inat,120175.0,130642380
736,736,736,18.812815,-90.646197,Vireo flavoviridis,2022-08-14 16:22:00 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,130950467
737,737,737,18.81268,-90.645162,Myiozetetes similis,2022-08-14 16:29:00 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Myiozetetes,Myiozetetes similis,Myiozetetes similis,inat,16842.0,130950468
738,738,738,18.810017,-90.642473,Falco rufigularis,2022-08-14 16:47:00 ,Animalia,Chordata,Aves,Falconiformes,Falconidae,,Falco,Falco rufigularis,Falco rufigularis,inat,4664.0,130950472
739,739,739,18.811738,-90.646254,Saccopteryx bilineata,2022-08-14 17:07:00 ,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Emballonurinae,Saccopteryx,Saccopteryx bilineata,Saccopteryx bilineata,inat,41337.0,130950474
740,740,740,18.7762710593,-90.6581959434,Cyanocompsa parellina,2022-08-18 03:33:00 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cyanocompsa,Cyanocompsa parellina,Cyanocompsa parellina,inat,9519.0,131284296
741,741,741,18.6789302825,-90.7374420164,Petrea volubilis,2021-01-18 19:03:51 ,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,,Petrea,Petrea volubilis,Petrea volubilis,inat,166546.0,134904773
742,742,742,18.8143399006,-90.6476250663,Ctenosaura similis,2022-08-10 17:08:16 ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,,Ctenosaura,Ctenosaura similis,Ctenosaura similis,inat,35303.0,135076174
743,743,743,18.6522064707,-90.7169224945,Iguana iguana,2022-09-20 01:10:20 ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,,Iguana,Iguana iguana,Iguana iguana,inat,35342.0,135735185
744,744,744,18.8205598825,-90.5596087104,Phallus haitangensis,2022-06-22 15:47:00 ,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,,Phallus,Phallus haitangensis,Phallus haitangensis,inat,1045188.0,136110331
